# 从 docs/evedata.xlsx 自动提取；生成日期：2026-09-09。
TYPE	3948		中型等离子立体炸弹蓝图 I
TYPE	3949		中型等离子立体炸弹 II
TYPE	3950		中型等离子立体炸弹蓝图 II
TYPE	3953		中型EMP立体炸弹 I
TYPE	3954		中型EMP立体炸弹蓝图 I
TYPE	3955		中型EMP立体炸弹 II
TYPE	3956		中型EMP立体炸弹蓝图 II
TYPE	3958		GDN-9"夜行侠"战斗护目镜
TYPE	3962		海关办公室框架
TYPE	3963		海关办公室框架蓝图
TYPE	3966		男式'精准'短靴
TYPE	3975		女式'格调'连身裙(海军蓝)
TYPE	3977		大型质子立体炸弹 I
TYPE	3978		大型质子立体炸弹蓝图 I
TYPE	3979		大型质子立体炸弹 II
TYPE	3980		大型质子立体炸弹蓝图 II
TYPE	3981		大型引力子立体炸弹 I
TYPE	3982		大型引力子立体炸弹蓝图 I
TYPE	3983		大型引力子立体炸弹 II
TYPE	3984		大型引力子立体炸弹蓝图 II
TYPE	3986		大型远程结构维修器 II
TYPE	3987		大型等离子立体炸弹 I
TYPE	3988		大型等离子立体炸弹蓝图 I
TYPE	3989		大型等离子立体炸弹 II
TYPE	3990		大型等离子立体炸弹蓝图 II
TYPE	3991		大型远程结构维修器蓝图 II
TYPE	3992		男式'突击队'长裤(蜡黑色)
TYPE	3993		大型EMP立体炸弹 I
TYPE	3994		大型EMP立体炸弹蓝图 I
TYPE	3995		大型EMP立体炸弹 II
TYPE	3996		大型EMP立体炸弹蓝图 II
TYPE	3997		女式'远足'长裤(灰/黑)
TYPE	3998		女式'印象'半裙(灰色)
TYPE	3999		女式'印象'半裙(蜡黑色)
TYPE	4001		男式'战壕'短靴
TYPE	4002		女式'娇薇'高跟鞋
TYPE	4003		女式'胫甲'长靴
TYPE	4004		女式'游龙'短靴
TYPE	4008		男式'同步'中靴
TYPE	4009		单片迷镜(赤金右眼)
TYPE	4016		女式'远足'长裤(黑色)
TYPE	4017		女式'远足'长裤(黑/蓝/金)
TYPE	4018		女式'远足'长裤(黑/金)
TYPE	4019		女式'远足'长裤(黑/金线)
TYPE	4020		女式'远足'长裤(黑/红/金)
TYPE	4021		女式'远足'长裤(黑/银)
TYPE	4022		女式'远足'长裤(金色)
TYPE	4025		X5持久型停滞缠绕光束
TYPE	4026		女式'远足'长裤(磨砂蓝)
TYPE	4027		骤停紧凑型停滞缠绕光束
TYPE	4028		女式'远足'长裤(磨砂绿)
TYPE	4030		女式'远足'长裤(磨砂红)
TYPE	4032		女式'远足'长裤(银色)
TYPE	4033		女式'印象'半裙(黑皮革)
TYPE	4034		女式'印象'半裙(棕皮革)
TYPE	4035		女式'印象'半裙(石墨灰)
TYPE	4036		女式'印象'半裙(绿/金)
TYPE	4037		欧丁合成瞳(暗银右眼)
TYPE	4038		欧丁合成瞳(辉银右眼)
TYPE	4039		欧丁合成瞳(耀金右眼)
TYPE	4042		单片迷镜(银色右眼)
TYPE	4043		欧丁合成瞳(暗银左眼)
TYPE	4046		欧丁合成瞳(耀金左眼)
TYPE	4048		欧丁合成瞳(辉银左眼)
TYPE	4050		单片迷镜(赤金左眼)
TYPE	4051		氮燃料块
TYPE	4052		单片迷镜(白金左眼)
TYPE	4054		女式'执行官'外套
TYPE	4057		男式'标准'衬衫(黑色)
TYPE	4058		男式'标准'衬衫(海军蓝)
TYPE	4059		男式'标准'衬衫(沙漠色)
TYPE	4060		男式'标准'衬衫(橄榄绿)
TYPE	4061		女式'标准'衬衫(黑色)
TYPE	4062		女式'标准'衬衫(海军蓝)
TYPE	4063		女式'标准'衬衫(沙漠色)
TYPE	4064		女式'标准'衬衫(橄榄绿)
TYPE	4065		女式'标准'衬衫(白金色)
TYPE	4066		女式'酷菲'T恤 YC113年版
TYPE	4067		男式'酷菲'T恤 YC113年版
TYPE	4068		男式'标准'衬衫(异株湖特别版)
TYPE	4069		女式'印象'半裙(海蓝)
TYPE	4070		女式'印象'半裙(磨砂黑)
TYPE	4071		女式'印象'半裙(磨砂蓝)
TYPE	4072		女式'印象'半裙(磨砂红)
TYPE	4073		女式'印象'半裙(红/金)
TYPE	4074		女式'印象'半裙(银色)
TYPE	4075		女式'印象'半裙(白色)
TYPE	4076		女式'格调'半裙(黑/红)
TYPE	4078		女式'格调'半裙(迷彩)
TYPE	4085		女式'格调'半裙(黑色)
TYPE	4089		许可文件
TYPE	4090		大箱的酷菲
TYPE	4091		大箱的外质
TYPE	4097		男式'元帅'大衣
TYPE	4098		男式'君子'大衣
TYPE	4101		女式'格调'半裙(黑/白)
TYPE	4102		女式'格调'半裙(蓝色)
TYPE	4103		女式'格调'半裙(石墨灰)
TYPE	4104		女式'格调'半裙(灰色)
TYPE	4105		女式'格调'半裙(灰色条纹)
TYPE	4106		女式'格调'半裙(绿色)
TYPE	4107		女式'格调'半裙(绿/黑)
TYPE	4108		女式'格调'半裙(绿色条纹)
TYPE	4109		女式'格调'半裙(卡其色)
TYPE	4110		女式'格调'半裙(海蓝)
TYPE	4111		女式'格调'半裙(磨砂黑)
TYPE	4112		女式'格调'半裙(红色)
TYPE	4113		女式'格调'半裙(红皮革)
TYPE	4114		女式'格调'半裙(红色条纹)
TYPE	4115		女式'格调'半裙(白色条纹)
TYPE	4116		女式'娇薇'高跟鞋(黑/金)
TYPE	4117		女式'娇薇'高跟鞋(黑/红)
TYPE	4118		女式'娇薇'高跟鞋(蓝色)
TYPE	4119		女式'娇薇'高跟鞋(金色)
TYPE	4120		女式'娇薇'高跟鞋(石墨/白)
TYPE	4121		女式'娇薇'高跟鞋(绿/黑)
TYPE	4122		女式'娇薇'高跟鞋(磨砂黑)
TYPE	4123		女式'娇薇'高跟鞋(磨砂红)
TYPE	4124		女式'娇薇'高跟鞋(红色)
TYPE	4125		女式'娇薇'高跟鞋(银色)
TYPE	4126		女式'娇薇'高跟鞋(青蓝)
TYPE	4127		女式'胫甲'长靴(黑/金)
TYPE	4128		女式'胫甲'长靴(棕色)
TYPE	4129		女式'胫甲'长靴(磨砂棕)
TYPE	4130		女式'胫甲'长靴(磨砂灰)
TYPE	4131		女式'胫甲'长靴(红色)
TYPE	4132		女式'游龙'短靴(黑/白)
TYPE	4133		女式'游龙'短靴(棕/黑)
TYPE	4134		女式'游龙'短靴(红色)
TYPE	4135		女式'游龙'短靴(白/黑)
TYPE	4136		女式'执行官'外套(黑色)
TYPE	4137		女式'执行官'外套(石墨色)
TYPE	4138		女式'执行官'外套(绿/金)
TYPE	4139		女式'执行官'外套(磨砂蓝)
TYPE	4140		女式'执行官'外套(磨砂红)
TYPE	4141		女式'执行官'外套(红/金)
TYPE	4142		女式'执行官'外套(银色)
TYPE	4143		女式'格调'连身裙(黑色)
TYPE	4144		女式'格调'连身裙(黑/白)
TYPE	4145		女式'格调'连身裙(棕色)
TYPE	4146		女式'格调'连身裙(金/黑)
TYPE	4147		双联重型脉冲激光器 II
TYPE	4148		双联重型脉冲激光器蓝图 II
TYPE	4149		女式'格调'连身裙(石墨色)
TYPE	4150		女式'格调'连身裙(绿色)
TYPE	4151		女式'格调'连身裙(磨砂蓝)
TYPE	4152		女式'格调'连身裙(磨砂红)
TYPE	4153		女式'格调'连身裙(红色)
TYPE	4154		女式'格调'连身裙(蓝青色)
TYPE	4155		女式'标准'衬衫(黑色皮革)
TYPE	4156		女式'标准'衬衫(黑/白)
TYPE	4157		女式'标准'衬衫(金色)
TYPE	4158		女式'标准'衬衫(石墨色)
TYPE	4159		女式'标准'衬衫(绿色缎面)
TYPE	4160		女式'标准'衬衫(磨砂黑)
TYPE	4161		女式'标准'衬衫(磨砂蓝)
TYPE	4162		女式'标准'衬衫(磨砂橄榄)
TYPE	4163		女式'标准'衬衫(橙色缎面)
TYPE	4164		女式'标准'衬衫(红色缎面)
TYPE	4165		男式'突击队'长裤(黑色)
TYPE	4166		男式'突击队'长裤(蓝色)
TYPE	4167		男式'突击队'长裤(金/黑)
TYPE	4168		男式'突击队'长裤(灰/黑)
TYPE	4169		男式'突击队'长裤(棕迷彩)
TYPE	4170		男式'突击队'长裤(绿迷彩)
TYPE	4171		男式'突击队'长裤(红/黑)
TYPE	4172		男式'同步'中靴(纯黑)
TYPE	4173		男式'同步'中靴(陈棕)
TYPE	4174		男式'精准'短靴(棕色)
TYPE	4175		男式'精准'短靴(灰色)
TYPE	4176		男式'精准'短靴(古铜)
TYPE	4177		男式'战壕'短靴(棕色)
TYPE	4178		男式'战壕'短靴(灰色)
TYPE	4179		男式'战壕'短靴(古铜)
TYPE	4180		男式'架构'T恤(黑色)
TYPE	4181		男式'架构'T恤(蓝色)
TYPE	4182		男式'架构'T恤(棕色)
TYPE	4183		男式'架构'T恤(深蓝色)
TYPE	4184		男式'架构'T恤(深红色)
TYPE	4185		男式'架构'T恤(卡其色)
TYPE	4186		男式'架构'T恤(浅灰)
TYPE	4187		男式'架构'T恤(橄榄色)
TYPE	4188		男式'架构'T恤(深色迷彩)
TYPE	4189		男式'架构'T恤(沙漠迷彩)
TYPE	4190		男式'架构'T恤(白色)
TYPE	4191		男式'大道'背心(黑色)
TYPE	4192		男式'大道'背心(蓝色)
TYPE	4193		男式'大道'背心(棕色)
TYPE	4194		男式'大道'背心(灰色)
TYPE	4195		男式'大道'背心(绿色)
TYPE	4196		男式'大道'背心(灰色城市迷彩)
TYPE	4197		男式'大道'背心(棕色迷彩)
TYPE	4198		男式'大道'背心(城市迷彩)
TYPE	4199		男式'大道'背心(绿色迷彩)
TYPE	4200		男式'大道'背心(白色)
TYPE	4201		女式'功能'T恤(黑色)
TYPE	4202		女式'功能'T恤(蓝色)
TYPE	4203		女式'功能'T恤(棕色)
TYPE	4204		女式'功能'T恤(奶油)
TYPE	4205		女式'功能'T恤(深蓝色)
TYPE	4206		女式'功能'T恤(深红色)
TYPE	4207		女式'功能'T恤(灰色)
TYPE	4208		女式'功能'T恤(绿色)
TYPE	4209		女式'功能'T恤(卡其色)
TYPE	4210		女式'功能'T恤(橄榄)
TYPE	4211		女式'功能'T恤(橙色)
TYPE	4212		女式'功能'T恤(深色迷彩)
TYPE	4213		女式'功能'T恤(沙漠迷彩)
TYPE	4214		女式'功能'T恤(红色)
TYPE	4215		女式'功能'T恤(白色)
TYPE	4216		女式'街美'背心(黑色)
TYPE	4217		女式'街美'背心(黑色皮革)
TYPE	4218		女式'街美'背心(蓝色)
TYPE	4219		女式'街美'背心(棕色)
TYPE	4220		女式'街美'背心(灰色)
TYPE	4221		女式'街美'背心(绿色)
TYPE	4222		女式'街美'背心(橙色)
TYPE	4223		女式'街美'背心(灰色迷彩)
TYPE	4224		女式'街美'背心(橙色迷彩)
TYPE	4225		女式'街美'背心(红图案)
TYPE	4226		女式'街美'背心(迷彩)
TYPE	4227		女式'街美'背心(花纹棕)
TYPE	4228		女式'街美'背心(线条紫)
TYPE	4229		女式'街美'背心(暗红黑)
TYPE	4230		女式'街美'背心(粉色迷彩)
TYPE	4231		女式'街美'背心(红色)
TYPE	4232		女式'街美'背心(白色)
TYPE	4233		男式'君子'大衣(黑色)
TYPE	4234		男式'君子'大衣(绿金)
TYPE	4235		男式'君子'大衣(磨砂石墨)
TYPE	4236		男式'君子'大衣(磨砂灰)
TYPE	4237		男式'君子'大衣(磨砂绿)
TYPE	4238		男式'君子'大衣(红/金)
TYPE	4239		男式'君子'大衣(银色)
TYPE	4240		男式'标准'衬衫(金饰皮革)
TYPE	4241		男式'标准'衬衫(灰色)
TYPE	4242		男式'标准'衬衫(红/黑皮革)
TYPE	4243		男式'标准'衬衫(白/蓝)
TYPE	4244		男式'元帅'大衣(绿色)
TYPE	4245		'银岸'大衣
TYPE	4246		氢燃料块
TYPE	4247		氦燃料块
TYPE	4248		跃迁扰断力场发生器 II
TYPE	4249		跃迁扰断力场发生器蓝图 II
TYPE	4250		小型牵引光束 II
TYPE	4251		小型牵引光束器蓝图 II
TYPE	4252		旗舰级牵引光束 II
TYPE	4253		旗舰级牵引光束器蓝图 II
TYPE	4254		微型辅助能源核心 II
TYPE	4255		微型辅助能源核心蓝图 II
TYPE	4256		炸弹发射器 II
TYPE	4257		炸弹发射器蓝图 II
TYPE	4258		核心探针发射器 II
TYPE	4259		核心探针发射器蓝图 II
TYPE	4260		延伸探针发射器 II
TYPE	4261		延伸探针发射器蓝图 II
TYPE	4274		开采先锋—采集器电容能效 II
TYPE	4275		开采先锋—采集器电容能效蓝图 II
TYPE	4276		开采先锋—激光优化设备 II
TYPE	4277		开采先锋—激光优化设备蓝图 II
TYPE	4278		开采先锋—采矿激光器力场增强 II
TYPE	4279		开采先锋—采矿激光器力场增强蓝图 II
TYPE	4292		会战装备 II
TYPE	4293		会战装备蓝图 II
TYPE	4294		会战型紧急修复增强模块 II
TYPE	4295		会战型紧急修复增强模块蓝图 II
TYPE	4296		中型远程结构维修器 II
TYPE	4298		中型远程结构维修器蓝图 II
TYPE	4299		小型远程结构维修器 II
TYPE	4300		小型远程结构维修器蓝图 II
TYPE	4301		扩张自由无人机母巢通行证钥匙
TYPE	4302		预言级
TYPE	4303		研究摘要：超立方计划
TYPE	4304		研究摘要：提修斯计划
TYPE	4305		预言级蓝图
TYPE	4306		娜迦级
TYPE	4307		娜迦级蓝图
TYPE	4308		塔洛斯级
TYPE	4309		塔洛斯级蓝图
TYPE	4310		龙卷风级
TYPE	4311		龙卷风级蓝图
TYPE	4312		氧燃料块
TYPE	4313		氧燃料块蓝图
TYPE	4314		氮燃料块蓝图
TYPE	4315		氦燃料块蓝图
TYPE	4316		氢燃料块蓝图
TYPE	4320		研究摘要：西塔计划
TYPE	4321		研究摘要：蓝图计划
TYPE	4322		研究摘要：弹射计划
TYPE	4323		研究摘要：共识计划
TYPE	4324		研究摘要：深绿色计划（1/3）
TYPE	4325		研究摘要：阿根塔计划
TYPE	4326		研究摘要：英格玛计划
TYPE	4327		研究摘要：三体计划
TYPE	4328		研究摘要：地狱火计划
TYPE	4329		研究摘要：太空测量计划
TYPE	4330		研究摘要：欧米克伦计划
TYPE	4331		研究摘要：欧米伽计划
TYPE	4332		研究摘要：十七号计划
TYPE	4333		研究摘要：尾流计划
TYPE	4334		阿瑞克贾兰：第一站贡献列表
TYPE	4335		研究摘要：指南针计划
TYPE	4336		研究摘要：深绿色计划（2/3）
TYPE	4337		研究摘要：深绿色计划（3/3）
TYPE	4338		阿瑞克贾兰：使命宣言
TYPE	4345		吉斯塔姆多谱式护盾增强器 B型
TYPE	4346		吉斯塔姆多谱式护盾增强器 A型
TYPE	4347		皮特姆多谱式护盾增强器 A型
TYPE	4348		皮特姆多谱式护盾增强器 B型
TYPE	4349		皮特姆多谱式护盾增强器 C型
TYPE	4358		男性异族舞者
TYPE	4363		米亚莫斯级酷菲特强版
TYPE	4364		米亚莫斯级酷菲特强版蓝图
TYPE	4365		男式'酷菲'T恤 YC114年版
TYPE	4366		女式'酷菲'T恤 YC114年版
TYPE	4367		男式'标准'衬衫(白色)
TYPE	4368		女式'标准'衬衫(白色)
TYPE	4383		大型微型跳跃引擎
TYPE	4384		大型微型跳跃引擎蓝图
TYPE	4385		微型跳跃引擎操作
TYPE	4388		米亚莫斯级酷菲深蓝版
TYPE	4389		米亚莫斯级酷菲深蓝版蓝图
TYPE	4390		《和平艾玛》
TYPE	4391		大型辅助护盾回充增量器
TYPE	4392		大型辅助护盾回充增量器蓝图
TYPE	4393		无人机伤害增效装置 I
TYPE	4394		无人机伤害增效装置蓝图 I
TYPE	4395		中型处理器超频组件 I
TYPE	4396		中型处理器超频组件蓝图 I
TYPE	4397		大型处理器超频组件 I
TYPE	4398		大型处理器超频组件蓝图 I
TYPE	4399		中型处理器超频组件 II
TYPE	4400		中型处理器超频组件蓝图 II
TYPE	4401		大型处理器超频组件 II
TYPE	4402		大型处理器超频组件蓝图 II
TYPE	4403		反应式装甲增强器
TYPE	4404		反应式装甲增强器蓝图
TYPE	4405		无人机伤害增效装置 II
TYPE	4406		无人机伤害增效装置蓝图 II
TYPE	4409		信号半径抑制装置 I
TYPE	4410		信号半径抑制装置蓝图 I
TYPE	4411		信号抑制
TYPE	4435		共晶紧凑型电容回充器
TYPE	4471		小型传染视野型能量中和器
TYPE	4477		小型小鬼紧凑型能量中和器
TYPE	4529		小型I-a持久型装甲维修器
TYPE	4533		小型ACM紧凑型装甲维修器
TYPE	4569		中型I-a持久型装甲维修器
TYPE	4573		中型ACM紧凑型装甲维修器
TYPE	4609		大型I-a持久型装甲维修器
TYPE	4613		大型ACM紧凑型装甲维修器
TYPE	4787		小型紧凑型铅酸电容器电池
TYPE	4833		中型F-RX紧凑型电容注电器
TYPE	4871		大型紧凑型铅酸电容器电池
TYPE	4959		'萌芽'微型电容注电器 I
TYPE	5011		小型F-RX紧凑型电容注电器
TYPE	5051		重型F-RX紧凑型电容注电器
TYPE	5091		小型感应紧凑型远程电容传输装置
TYPE	5093		小型辐射视野型远程电容传输装置
TYPE	5137		小型流氓视野型掠能器
TYPE	5141		小型探险者紧凑型掠能器
TYPE	5175		加特林增强模式激光器 I
TYPE	5177		加特林无焦点微波激射器 I
TYPE	5179		加特林调制型能量光束 I
TYPE	5181		加特林阳极粒子束 I
TYPE	5215		双联增强模式脉冲激光器 I
TYPE	5217		双联无焦点脉冲微波激射器 I
TYPE	5219		双联调制型脉冲能量光束 I
TYPE	5221		双联阳极脉冲粒子束 I
TYPE	5233		单二极管基础型采矿激光器
TYPE	5239		EP-S高斯视野型采矿激光器
TYPE	5245		紧凑型采矿粒子激光钻
TYPE	5279		F-23紧凑型远程感应增强器
TYPE	5281		互接入视野型远程感应增强器
TYPE	5282		连接式持久型远程感应增强器
TYPE	5299		LFT持久型感应抑阻器
TYPE	5301		卡普坦紧凑型感应抑阻器
TYPE	5302		定相介子视野型感应抑阻器
TYPE	5319		贝克伦持久型索敌扰断器 I
TYPE	5320		巴尔默序列紧凑型索敌扰断器 I
TYPE	5321		C-IR紧凑型制导干扰器
TYPE	5322		DDO视野型索敌扰断器 I
TYPE	5339		F-293视野型远距索敌计算机
TYPE	5340		P-S紧凑型远距索敌计算机
TYPE	5342		艾弗雯持久型远距索敌计算机
TYPE	5361		洪水持久型脉冲干扰器
TYPE	5363		鲁莽紧凑型脉冲干扰器
TYPE	5365		鲸鱼座视野型脉冲干扰器
TYPE	5399		J5持久型跃迁扰断器
TYPE	5403		眩晕视野型跃迁扰断器
TYPE	5405		初始紧凑型跃迁扰断器
TYPE	5439		J5b持久型跃迁扰频器
TYPE	5443		伊普西隆眩晕视野型跃迁扰频器
TYPE	5445		初始紧凑型跃迁扰频器
TYPE	5493		抑制型扩充货柜 D型
TYPE	5533		抑制型惯性稳定器 D型
TYPE	5599		抑制型纳米纤维构架 D型
TYPE	5631		抑制型超载喷注器 D型
TYPE	5647		抑制型强化舱隔壁 D型
TYPE	5649		紧凑型强化舱隔壁 MK I
TYPE	5683		中型基础结构维修组件
TYPE	5693		小型基础结构维修组件
TYPE	5697		大型基础结构维修组件
TYPE	5719		曙光中型结构再造装置 I
TYPE	5721		中型自动结构复位装置
TYPE	5723		中型I-b偏振式结构再生器
TYPE	5743		曙光小型结构再造装置 I
TYPE	5745		小型自动结构复位装置
TYPE	5747		小型I-b偏振式结构再生器
TYPE	5755		曙光大型结构再造装置 I
TYPE	5757		大型自动结构复位装置
TYPE	5759		大型I-b偏振式结构再生器
TYPE	5839		IFFA紧凑型损伤控制
TYPE	5849		挤压紧凑型散热槽
TYPE	5865		间接式目标锁定器 I
TYPE	5867		被动式锁定天线阵列 I
TYPE	5869		抑制型锁定系统 I
TYPE	5871		41F隐蔽锁定元件
TYPE	5933		反制性紧凑型回转稳定器
TYPE	5945		冷气持久型500MN微型跃迁推进器
TYPE	5955		单元推进持久型100MN加力燃烧器
TYPE	5971		冷气持久型5MN微型跃迁推进器
TYPE	5973		Y-T8紧凑型5MN微型跃迁推进器
TYPE	5975		冷气持久型50MN微型跃迁推进器
TYPE	6001		Y-S8紧凑型1MN加力燃烧器
TYPE	6003		单元推进持久型1MN加力燃烧器
TYPE	6005		单元推进持久型10MN加力燃烧器
TYPE	6041		敌对目标锁定器 I
TYPE	6043		异端敌对锁定天线阵列 I
TYPE	6045		被动式自动锁定系统 I
TYPE	6047		自动锁定元件 I
TYPE	6073		中型紧凑型铅酸电容器电池
TYPE	6131		持久型货柜扫描器 E型
TYPE	6135		PL-0视野型货柜扫描器
TYPE	6159		电偶合金线持久型感应增强器
TYPE	6160		F-90紧凑型感应增强器
TYPE	6173		光学紧凑型索敌计算机
TYPE	6176		F-12持久型索敌计算机
TYPE	6296		F-89紧凑型信号放大器
TYPE	6325		傅立叶紧凑型索敌增强器
TYPE	6437		小型C-5L紧凑型护盾回充增量器
TYPE	6441		小型清澈防御持久型护盾回充增量器
TYPE	6485		M51感恩紧凑型护盾回充器
TYPE	6527		Ta3紧凑型船体扫描器
TYPE	6569		ML-3紧凑型采矿勘测芯片组
TYPE	6571		基础型采矿勘测芯片组
TYPE	6631		双联增强模式轻型激光器 I
TYPE	6633		双联无焦点轻型微波激射器 I
TYPE	6635		双联调制型轻型能量光束 I
TYPE	6637		双联阳极轻型粒子束 I
TYPE	6671		小型聚焦增强模式脉冲激光器 I
TYPE	6673		小型聚焦无焦点脉冲微波激射器 I
TYPE	6675		小型聚焦调制型脉冲能量光束 I
TYPE	6677		小型聚焦阳极脉冲粒子束 I
TYPE	6715		小型聚焦增强模式激光器 I
TYPE	6717		小型聚焦无焦点微波激射器 I
TYPE	6719		小型聚焦调制型能量光束 I
TYPE	6721		小型聚焦阳极粒子束 I
TYPE	6757		四联增强模式轻型激光器 I
TYPE	6759		四联无焦点轻型微波激射器 I
TYPE	6761		四联调制型轻型能量光束 I
TYPE	6763		四联阳极轻型粒子束 I
TYPE	6805		聚焦增强模式脉冲激光器 I
TYPE	6807		聚焦无焦点脉冲微波激射器 I
TYPE	6809		聚焦调制型脉冲能量光束 I
TYPE	6811		聚焦阳极脉冲粒子束 I
TYPE	6859		聚焦增强模式中型激光器 I
TYPE	6861		聚焦无焦点中型微波激射器 I
TYPE	6863		聚焦调制型中型能量光束 I
TYPE	6865		聚焦阳极中型粒子束 I
TYPE	6919		重型增强模式脉冲激光器 I
TYPE	6921		重型无焦点脉冲微波激射器 I
TYPE	6923		重型调制型脉冲能量光束 I
TYPE	6925		重型阳极脉冲粒子束 I
TYPE	6959		重型增强模式激光器 I
TYPE	6961		重型无焦点微波激射器 I
TYPE	6963		重型调制型能量光束 I
TYPE	6965		重型阳极粒子束 I
TYPE	6999		双联重型增强模式脉冲激光器 I
TYPE	7001		双联重型无焦点脉冲微波激射器 I
TYPE	7003		双联重型调制型脉冲能量光束 I
TYPE	7005		双联重型阳极脉冲粒子束 I
TYPE	7043		双联增强模式重型激光器 I
TYPE	7045		双联无焦点重型微波激射器 I
TYPE	7047		双联调制型重型能量光束 I
TYPE	7049		双联阳极重型粒子束 I
TYPE	7083		超级增强模式脉冲激光器 I
TYPE	7085		超级无焦点脉冲微波激射器 I
TYPE	7087		超级调制型脉冲能量光束 I
TYPE	7089		超级阳极脉冲粒子束 I
TYPE	7123		超级增强模式激光器 I
TYPE	7125		超级无焦点微波激射器 I
TYPE	7127		超级调制型能量光束 I
TYPE	7131		超级阳极粒子束 I
TYPE	7167		超光速粒子增强模式激光器 I
TYPE	7169		超光速粒子无焦点微波激射器 I
TYPE	7171		超光速粒子调制型能量光束 I
TYPE	7173		超光速粒子阳极粒子束 I
TYPE	7247		75mm尖端型高斯炮 I
TYPE	7249		75mm侦查员飞速加农炮 I
TYPE	7251		75mm碳化物磁轨炮 I
TYPE	7253		75mm压缩型线圈炮 I
TYPE	7287		150mm尖端型高斯炮 I
TYPE	7289		150mm侦查员飞速加农炮 I
TYPE	7291		150mm碳化物磁轨炮 I
TYPE	7293		150mm压缩型线圈炮 I
TYPE	7327		双联150mm尖端型高斯炮 I
TYPE	7329		双联150mm侦查员飞速加农炮 I
TYPE	7331		双联150mm碳化物磁轨炮 I
TYPE	7333		双联150mm压缩型线圈炮 I
TYPE	7367		250mm尖端型高斯炮 I
TYPE	7369		250mm侦查员飞速加农炮 I
TYPE	7371		250mm碳化物磁轨炮 I
TYPE	7373		250mm压缩型线圈炮 I
TYPE	7407		双联250mm尖端型高斯炮 I
TYPE	7409		双联250mm侦查员飞速加农炮 I
TYPE	7411		双联250mm碳化物磁轨炮 I
TYPE	7413		双联250mm压缩型线圈炮 I
TYPE	7447		425mm尖端型高斯炮 I
TYPE	7449		425mm侦查员飞速加农炮 I
TYPE	7451		425mm碳化物磁轨炮 I
TYPE	7453		425mm压缩型线圈炮 I
TYPE	7487		增强模式轻型电子加速器 I
TYPE	7489		有限轻型电子疾速炮 I
TYPE	7491		校准型轻型电子相位加农炮 I
TYPE	7493		阳极轻型电子加农炮 I
TYPE	7535		增强模式轻型离子加速器 I
TYPE	7537		有限轻型离子疾速炮 I
TYPE	7539		校准型轻型离子相位加农炮 I
TYPE	7541		阳极轻型离子加农炮 I
TYPE	7579		增强模式轻型中子加速器 I
TYPE	7581		有限轻型中子疾速炮 I
TYPE	7583		校准型轻型中子相位加农炮 I
TYPE	7585		阳极轻型中子加农炮 I
TYPE	7619		增强模式电子加速器 I
TYPE	7621		有限电子疾速炮 I
TYPE	7623		校准型电子相位加农炮 I
TYPE	7625		阳极电子加农炮 I
TYPE	7663		增强模式离子加速器 I
TYPE	7665		有限离子疾速炮 I
TYPE	7667		校准型离子相位加农炮 I
TYPE	7669		阳极离子加农炮 I
TYPE	7703		增强模式中子加速器 I
TYPE	7705		有限中子疾速炮 I
TYPE	7707		校准型中子相位加农炮 I
TYPE	7709		阳极中子加农炮 I
TYPE	7743		增强模式超级电子加速器 I
TYPE	7745		有限电子疾速加农炮 I
TYPE	7747		校准型超级电子相位加农炮 I
TYPE	7749		阳极超级电子加农炮 I
TYPE	7783		增强模式超级中子加速器 I
TYPE	7785		有限超级中子疾速炮 I
TYPE	7787		校准型超级中子相位加农炮 I
TYPE	7789		阳极超级中子加农炮 I
TYPE	7827		增强模式超级离子加速器 I
TYPE	7829		有限超级离子疾速炮 I
TYPE	7831		校准型超级离子相位加农炮 I
TYPE	7833		阳极超级离子加农炮 I
TYPE	7997		XR-3200重型导弹发射舱
TYPE	8001		实验型ZW-4100鱼雷发射器
TYPE	8007		实验型SV-2000轻型快速导弹发射器
TYPE	8023		改良型马库斯轻型快速导弹发射器
TYPE	8025		限量型房车轻型快速导弹发射器
TYPE	8027		尖端型劲弩轻型快速导弹发射器
TYPE	8089		劲弩紧凑型轻型导弹发射器
TYPE	8091		TE-2100充裕型轻型导弹发射器
TYPE	8101		马库斯重型导弹发射器 I
TYPE	8103		高级房车重型导弹发射舱 I
TYPE	8105		劲弩重型导弹发射器
TYPE	8113		改良型马库斯鱼雷发射器
TYPE	8115		限量型房车鱼雷发射器
TYPE	8117		尖端型劲弩鱼雷发射器
TYPE	8133		紧凑型电容通量线圈MKI
TYPE	8135		抑制型电容通量线圈 D型
TYPE	8175		抑制型电容能源继电器 D型
TYPE	8177		紧凑型电容能源继电器 MKI
TYPE	8225		紧凑型能源诊断系统 MKI
TYPE	8263		紧凑型反应堆控制元件MKI
TYPE	8295		抑制型护盾通量线圈 D型
TYPE	8297		紧凑型护盾通量线圈MKI
TYPE	8335		抑制型护盾能源继电器 D型
TYPE	8337		紧凑型护盾能源继电器 MKI
TYPE	8419		大型恒沸点抑制型护盾扩展装置
TYPE	8427		小型恒沸点抑制型护盾扩展装置
TYPE	8433		中型恒沸点抑制型护盾扩展装置
TYPE	8517		中型F-S9覆盖式紧凑型护盾扩展装置
TYPE	8521		小型F-S9覆盖式紧凑型护盾扩展装置
TYPE	8529		大型F-S9覆盖式紧凑型护盾扩展装置
TYPE	8531		小型昏暗紧凑型远程护盾回充增量器
